event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	ref_junction	ref_PSI	alt_junction	alt_PSI	dPSI	OR_junction	p_junction	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
MSE_6490	MSE@chrX@50603371-50603525;50606008-50606162;50608471-50608607@50600898-50608687	3	chrX:50603371-50603525;chrX:50606008-50606162;chrX:50608471-50608607	chrX:50600898-50603371;chrX:50603525-50606008;chrX:50606162-50608471;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	104;34;49;218;41	0.7117750439367311	56;45;42;269;71	0.5919540229885057	-0.11982102094822533	3.21602787456446;1.3084010840108402;2.0203252032520327;1.4033910599329043	4.521128973651607e-06;0.4520760992789875;0.01603833773446576;0.13848985559868726	0.4520760992789875	1.0	No	0.68	0.5862068965517241	1.0	0.8837209302325582	0.4319526627218935	0.5267605633802817	0.4902881483682454
MSE_6491	MSE@chrX@50603371-50603525;50606076-50606162;50608478-50608607@50600898-50608687	3	chrX:50603371-50603525;chrX:50606076-50606162;chrX:50608478-50608607	chrX:50600898-50603371;chrX:50603525-50606076;chrX:50606162-50608478;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	104;38;28;218;41	0.7028985507246377	56;62;78;269;71	0.6208277703604806	-0.08207078036415705	3.21602787456446;1.061369000786782;0.6216385240775485;1.4033910599329043	4.521128973651607e-06;0.887220002175805;0.11178461914068785;0.13848985559868726	0.887220002175805	1.0	No	0.6111111111111112	0.5909090909090909	1.0	0.8773006134969326	0.5492957746478874	0.5495978552278821	0.6854460081006166
MSE_6494	MSE@chrX@50603439-50603525;50606008-50606162;50608471-50608607@50600898-50608687	3	chrX:50603439-50603525;chrX:50606008-50606162;chrX:50608471-50608607	chrX:50600898-50603439;chrX:50603525-50606008;chrX:50606162-50608471;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;34;49;218;41	0.7566765578635015	255;45;42;269;71	0.6826815642458101	-0.07399499361769146	1.419320899091344;1.3084010840108402;2.0203252032520327;1.4033910599329043	0.11211026487530627;0.4520760992789875;0.01603833773446576;0.13848985559868726	0.4520760992789875	1.0	No	0.7586206896551724	0.6625	1.0	0.8895027624309392	0.6016597510373444	0.6448202959830867	0.5194592447300207
MSE_6495	MSE@chrX@50603439-50603525;50606008-50606162;50608478-50608607@50600898-50608687	3	chrX:50603439-50603525;chrX:50606008-50606162;chrX:50608478-50608607	chrX:50600898-50603439;chrX:50603525-50606008;chrX:50606162-50608478;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;34;28;218;41	0.7488514548238897	255;45;78;269;71	0.6949516648764769	-0.053899789947412846	1.419320899091344;1.3084010840108402;0.6216385240775485;1.4033910599329043	0.11211026487530627;0.4520760992789875;0.11178461914068785;0.13848985559868726	0.4520760992789875	1.0	No	0.7241379310344828	0.6549520766773163	1.0	0.8952879581151832	0.6264591439688716	0.6521739130434783	0.6420688532764034
MSE_6496	MSE@chrX@50603439-50603525;50606008-50606162;50608516-50608607@50600898-50608687	3	chrX:50603439-50603525;chrX:50606008-50606162;chrX:50608516-50608607	chrX:50600898-50603439;chrX:50603525-50606008;chrX:50606162-50608516;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;34;26;218;41	0.7480798771121352	255;45;32;269;71	0.6790960451977401	-0.06898383191439506	1.419320899091344;1.3084010840108402;1.4070121951219512;1.4033910599329043	0.11211026487530627;0.4520760992789875;0.3236169589715685;0.13848985559868726	0.4520760992789875	1.0	No	0.7241379310344828	0.6746987951807228	1.0	0.8947368421052632	0.6016597510373444	0.6299559471365639	0.5456946527492135
MSE_6497	MSE@chrX@50603439-50603525;50606076-50606162@50600898-50608687	2	chrX:50603439-50603525;chrX:50606076-50606162	chrX:50600898-50603439;chrX:50603525-50606076;chrX:50606162-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;38;7;41	0.6737400530503979	255;62;44;71	0.6289198606271778	-0.04482019242322011	1.419320899091344;1.061369000786782;0.2754988913525499	0.11211026487530627;0.887220002175805;0.002924337436479973	0.887220002175805	1.0	No	0.671875	0.6048780487804878	1.0	0.7794117647058824	0.6381909547738693	0.5895765472312703	0.5550591986717566
MSE_6498	MSE@chrX@50603439-50603525;50606076-50606162;50608478-50608607@50600898-50608687	3	chrX:50603439-50603525;chrX:50606076-50606162;chrX:50608478-50608607	chrX:50600898-50603439;chrX:50603525-50606076;chrX:50606162-50608478;chrX:50608607-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;38;28;218;41	0.7503805175038052	255;62;78;269;71	0.70042194092827	-0.04995857657553515	1.419320899091344;1.061369000786782;0.6216385240775485;1.4033910599329043	0.11211026487530627;0.887220002175805;0.11178461914068785;0.13848985559868726	0.887220002175805	1.0	No	0.7213930348258707	0.6656346749226006	1.0	0.8837209302325582	0.6631578947368421	0.6578411405295316	0.660661264885733
MSE_6499	MSE@chrX@50603439-50603525;50608478-50608604@50600898-50608687	2	chrX:50603439-50603525;chrX:50608478-50608604	chrX:50600898-50603439;chrX:50603525-50608478;chrX:50608604-50608687;chrX:50600898-50608687	-	ENSMUSG00000085396	Firre	unannotated	209;142;86;41	0.7803571428571429	255;161;122;71	0.7163781624500666	-0.06397898040707628	1.419320899091344;1.527344341766399;1.2207117153138745	0.11211026487530627;0.07459257566595422;0.4725051256837566	0.4725051256837566	1.0	No	0.7692307692307693	0.7507692307692307	1.0	0.9044585987261147	0.6936170212765956	0.649025069637883	0.46373492915830344
MSE_6502	MSE@chrX@50606008-50606162;50608478-50608607@50603525-50608687	2	chrX:50606008-50606162;chrX:50608478-50608607	chrX:50603525-50606008;chrX:50606162-50608478;chrX:50608607-50608687;chrX:50603525-50608687	-	ENSMUSG00000085396	Firre	unannotated	34;28;218;35	0.7272727272727273	45;78;269;93	0.5842026825633383	-0.143070044709389	2.0076190476190474;0.9538461538461539;2.1533722782793414	0.023241074105081853;0.883583006728293;0.00038726162025466324	0.883583006728293	1.0	No	0.5573770491803278	0.6554054054054054	1.0	0.711864406779661	0.7435897435897436	0.4748010610079576	0.5904707245820813
MSE_6505	MSE@chrX@50606076-50606162;50608478-50608607@50603525-50608687	2	chrX:50606076-50606162;chrX:50608478-50608607	chrX:50603525-50606076;chrX:50606162-50608478;chrX:50608607-50608687;chrX:50603525-50608687	-	ENSMUSG00000085396	Firre	unannotated	38;28;218;35	0.730077120822622	62;78;269;93	0.5944767441860466	-0.13560037663657543	1.6285714285714286;0.9538461538461539;2.1533722782793414	0.11530721761684878;0.883583006728293;0.00038726162025466324	0.883583006728293	1.0	No	0.55	0.6772151898734177	1.0	0.6772151898734177	0.7931034482758621	0.4857142857142857	0.6088622049206608
MSE_6509	MSE@chrX@56790464-56790650;56791239-56791438@56790046-56791844	2	chrX:56790464-56790650;chrX:56791239-56791438	chrX:56790046-56790464;chrX:56790650-56791239;chrX:56791438-56791844;chrX:56790046-56791844	+	ENSMUSG00000023092	Fhl1	annotated	2178;161;144;154	0.8431239388794567	1955;174;178;162	0.8259935553168636	-0.01713038356259311	1.171940080379978;0.9733542319749217;0.8510141543849409	0.17925338066529695;0.8755694499004361;0.3410223554090529	0.8755694499004361	1.0	No	0.8884120171673819	0.7966101694915254	0.8843373493975905	0.8073993471164308	0.874439461883408	0.8132780082987552	0.541967267904283
MSE_6512	MSE@chrX@57391272-57391378;57391567-57391682@57390235-57392852	2	chrX:57391272-57391378;chrX:57391567-57391682	chrX:57390235-57391272;chrX:57391378-57391567;chrX:57391682-57392852;chrX:57390235-57392852	-	ENSMUSG00000031134	Rbmx	annotated	1806;1741;0;0	1.0	1810;1834;0;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6513	MSE@chrX@57391272-57391378;57391567-57391698@57390235-57392852	2	chrX:57391272-57391378;chrX:57391567-57391698	chrX:57390235-57391272;chrX:57391378-57391567;chrX:57391698-57392852;chrX:57390235-57392852	-	ENSMUSG00000031134	Rbmx	annotated	1806;1741;1261;0	1.0	1810;1834;1204;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6514	MSE@chrX@57391272-57391378;57391567-57391701@57390235-57392852	2	chrX:57391272-57391378;chrX:57391567-57391701	chrX:57390235-57391272;chrX:57391378-57391567;chrX:57391701-57392852;chrX:57390235-57392852	-	ENSMUSG00000031134	Rbmx	annotated	1806;1741;194;0	1.0	1810;1834;244;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6518	MSE@chrX@71254251-71254361;71259725-71259826@71234946-71284601	2	chrX:71254251-71254361;chrX:71259725-71259826	chrX:71234946-71254251;chrX:71254361-71259725;chrX:71259826-71284601;chrX:71234946-71284601	+	ENSMUSG00000031337	Mtm1	annotated	274;277;239;0	1.0	214;329;352;3	0.9900442477876106	-0.009955752212389424	inf;inf;inf	0.08565752341444867;0.254893699766658;0.27738600166930694	0.27738600166930694	1.0	No	1.0	1.0	1.0	1.0	0.9744318181818182	1.0	0.4226497308103776
MSE_6519	MSE@chrX@71376887-71376910;71377604-71377630@71369904-71379014	2	chrX:71376887-71376910;chrX:71377604-71377630	chrX:71369904-71376887;chrX:71376910-71377604;chrX:71377630-71379014;chrX:71369904-71379014	+	ENSMUSG00000015214	Mtmr1	annotated	15;32;32;244	0.09741060419235512	24;14;8;281	0.05174353205849269	-0.045667072133862424	0.7197745901639344;2.63231850117096;4.60655737704918	0.40569817219606913;0.003187655284501644;5.010905994899874e-05	0.40569817219606913	1.0	No	0.0071174377224199285	0.247557003257329	0.004484304932735426	0.020134228187919462	0.21818181818181817	0.0036101083032490976	0.9594603618553549
MSE_6520	MSE@chrX@71376887-71376910;71377604-71377630@71369904-71383200	2	chrX:71376887-71376910;chrX:71377604-71377630	chrX:71369904-71376887;chrX:71376910-71377604;chrX:71377630-71383200;chrX:71369904-71383200	+	ENSMUSG00000015214	Mtmr1	annotated	15;32;0;10	0.6103896103896104	24;14;0;42	0.23170731707317074	-0.37868229331643966	2.625;9.6;nan	0.057769461624103666;5.805579977560548e-07;1.0	1.0	1.0	No	0.25	0.6470588235294118	1.0	0.18181818181818182	0.2689075630252101	0.0	0.14463973896527366
MSE_6525	MSE@chrX@71441074-71441145;71449939-71450007@71440611-71450611	2	chrX:71441074-71441145;chrX:71449939-71450007	chrX:71440611-71441074;chrX:71441145-71449939;chrX:71450007-71450611;chrX:71440611-71450611	-	ENSMUSG00000035776	Cd99l2	annotated	1878;1522;1109;0	1.0	1624;1135;888;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6528	MSE@chrX@73447960-73448056;73448192-73448350;73448811-73448902@73447137-73452999	3	chrX:73447960-73448056;chrX:73448192-73448350;chrX:73448811-73448902	chrX:73447137-73447960;chrX:73448056-73448192;chrX:73448350-73448811;chrX:73448902-73452999;chrX:73447137-73452999	-	ENSMUSG00000031371	Haus7	annotated	341;491;448;755;174	0.7451482973269864	236;387;408;445;146	0.7165048543689321	-0.02864344295805432	1.2124001558542763;1.0645697822923164;0.9213432499436556;1.4236084205088466	0.18080007863374192;0.6459734037821385;0.5550003118237914;0.0066577144999812165	0.6459734037821385	1.0	No	1.0	0.8576874205844981	0.603530210454854	0.7568238213399504	0.8089368258859785	0.5636363636363636	0.47456646167036565
MSE_6529	MSE@chrX@73798758-73798848;73799834-73800087@73798292-73824282	2	chrX:73798758-73798848;chrX:73799834-73800087	chrX:73798292-73798758;chrX:73798848-73799834;chrX:73800087-73824282;chrX:73798292-73824282	-	ENSMUSG00000002006	Pdzd4	annotated	73;85;70;0	1.0	50;27;24;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6530	MSE@chrX@73897229-73897462;73897553-73897658@73897154-73897754	2	chrX:73897229-73897462;chrX:73897553-73897658	chrX:73897154-73897229;chrX:73897462-73897553;chrX:73897658-73897754;chrX:73897154-73897754	-	ENSMUSG00000031389	Arhgap4	annotated	89;229;188;0	1.0	72;109;103;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6531	MSE@chrX@73904248-73904469;73904580-73904708;73905651-73905863@73900736-73906157	3	chrX:73904248-73904469;chrX:73904580-73904708;chrX:73905651-73905863	chrX:73900736-73904248;chrX:73904469-73904580;chrX:73904708-73905651;chrX:73905863-73906157;chrX:73900736-73906157	-	ENSMUSG00000031389	Arhgap4	annotated	29;20;34;31;0	1.0	45;101;63;29;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MSE_6532	MSE@chrX@73904248-73904469;73904580-73904708;73905651-73905893@73900736-73906157	3	chrX:73904248-73904469;chrX:73904580-73904708;chrX:73905651-73905893	chrX:73900736-73904248;chrX:73904469-73904580;chrX:73904708-73905651;chrX:73905893-73906157;chrX:73900736-73906157	-	ENSMUSG00000031389	Arhgap4	annotated	29;20;34;0;0	1.0	45;101;63;0;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MSE_6533	MSE@chrX@73904580-73904708;73905651-73905863@73904469-73906429	2	chrX:73904580-73904708;chrX:73905651-73905863	chrX:73904469-73904580;chrX:73904708-73905651;chrX:73905863-73906429;chrX:73904469-73906429	-	ENSMUSG00000031389	Arhgap4	annotated	20;34;5;0	1.0	101;63;3;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MSE_6534	MSE@chrX@73904580-73904708;73905651-73905863;73906157-73906219@73904469-73906429	3	chrX:73904580-73904708;chrX:73905651-73905863;chrX:73906157-73906219	chrX:73904469-73904580;chrX:73904708-73905651;chrX:73905863-73906157;chrX:73906219-73906429;chrX:73904469-73906429	-	ENSMUSG00000031389	Arhgap4	annotated	20;34;31;137;0	1.0	101;63;29;37;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6535	MSE@chrX@73904580-73904708;73905651-73905893;73906157-73906219@73904469-73906429	3	chrX:73904580-73904708;chrX:73905651-73905893;chrX:73906157-73906219	chrX:73904469-73904580;chrX:73904708-73905651;chrX:73905893-73906157;chrX:73906219-73906429;chrX:73904469-73906429	-	ENSMUSG00000031389	Arhgap4	annotated	20;34;0;137;0	1.0	101;63;0;37;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6539	MSE@chrX@74017130-74017511;74017901-74018017@74016697-74018130	2	chrX:74017130-74017511;chrX:74017901-74018017	chrX:74016697-74017130;chrX:74017511-74017901;chrX:74018017-74018130;chrX:74016697-74018130	-	ENSMUSG00000031392	Irak1	annotated	448;19;35;6	0.9653846153846154	588;36;24;8	0.9642857142857143	-0.001098901098901095	1.0158730158730158;0.7037037037037037;1.9444444444444444	1.0;0.7563729258589209;0.37033595221539173	1.0	1.0	No	0.9146919431279621	1.0	1.0	0.896551724137931	1.0	1.0	0.8991439741300346
MSE_6540	MSE@chrX@74017901-74018017;74018130-74018366@74017511-74019900	2	chrX:74017901-74018017;chrX:74018130-74018366	chrX:74017511-74017901;chrX:74018017-74018130;chrX:74018366-74019900;chrX:74017511-74019900	-	ENSMUSG00000031392	Irak1	annotated	19;35;431;0	1.0	36;24;412;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6541	MSE@chrX@74021849-74021963;74022185-74022249@74021061-74022473	2	chrX:74021849-74021963;chrX:74022185-74022249	chrX:74021061-74021849;chrX:74021963-74022185;chrX:74022249-74022473;chrX:74021061-74022473	-	ENSMUSG00000031392	Irak1	annotated	565;545;502;0	1.0	634;637;339;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6542	MSE@chrX@74021849-74021963;74022185-74022381@74021061-74022473	2	chrX:74021849-74021963;chrX:74022185-74022381	chrX:74021061-74021849;chrX:74021963-74022185;chrX:74022381-74022473;chrX:74021061-74022473	-	ENSMUSG00000031392	Irak1	annotated	565;545;46;0	1.0	634;637;36;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6544	MSE@chrX@74274106-74274218;74274368-74274468;74276479-74276556;74276646-74276734@74274026-74277039	4	chrX:74274106-74274218;chrX:74274368-74274468;chrX:74276479-74276556;chrX:74276646-74276734	chrX:74274026-74274106;chrX:74274218-74274368;chrX:74274468-74276479;chrX:74276556-74276646;chrX:74276734-74277039;chrX:74274026-74277039	-	ENSMUSG00000019088	Dnase1l1	annotated	167;210;206;210;242;0	1.0	89;121;87;78;93;0	1.0	0.0	nan;nan;nan;nan;nan	1.0;1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6548	MSE@chrX@75100990-75101120;75102422-75102565@75100559-75104340	2	chrX:75100990-75101120;chrX:75102422-75102565	chrX:75100559-75100990;chrX:75101120-75102422;chrX:75102565-75104340;chrX:75100559-75104340	+	ENSMUSG00000031403	Dkc1	annotated	189;239;163;0	1.0	118;219;199;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6549	MSE@chrX@75114234-75114314;75116056-75116162;75117756-75117892;75121435-75121503;75123896-75123981;75125371-75125449;75125737-75125880@75113666-75130725	7	chrX:75114234-75114314;chrX:75116056-75116162;chrX:75117756-75117892;chrX:75121435-75121503;chrX:75123896-75123981;chrX:75125371-75125449;chrX:75125737-75125880	chrX:75113666-75114234;chrX:75114314-75116056;chrX:75116162-75117756;chrX:75117892-75121435;chrX:75121503-75123896;chrX:75123981-75125371;chrX:75125449-75125737;chrX:75125880-75130725;chrX:75113666-75130725	-	ENSMUSG00000031402	Mpp1	annotated	976;950;866;0;694;794;826;849;0	1.0	684;575;511;0;673;692;636;473;0	1.0	0.0	nan;nan;nan;nan;nan;nan;nan;nan	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6550	MSE@chrX@75114234-75114314;75116056-75116162;75117756-75117952@75113666-75130725	3	chrX:75114234-75114314;chrX:75116056-75116162;chrX:75117756-75117952	chrX:75113666-75114234;chrX:75114314-75116056;chrX:75116162-75117756;chrX:75117952-75130725;chrX:75113666-75130725	-	ENSMUSG00000031402	Mpp1	annotated	976;950;866;0;0	1.0	684;575;511;0;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6551	MSE@chrX@75114234-75114314;75116056-75116162;75117756-75117952;75121435-75121503;75123896-75123981;75125371-75125449;75125737-75125880@75113666-75130725	7	chrX:75114234-75114314;chrX:75116056-75116162;chrX:75117756-75117952;chrX:75121435-75121503;chrX:75123896-75123981;chrX:75125371-75125449;chrX:75125737-75125880	chrX:75113666-75114234;chrX:75114314-75116056;chrX:75116162-75117756;chrX:75117952-75121435;chrX:75121503-75123896;chrX:75123981-75125371;chrX:75125449-75125737;chrX:75125880-75130725;chrX:75113666-75130725	-	ENSMUSG00000031402	Mpp1	annotated	976;950;866;648;694;794;826;849;0	1.0	684;575;511;606;673;692;636;473;0	1.0	0.0	nan;nan;nan;nan;nan;nan;nan;nan	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_6552	MSE@chrX@75121435-75121503;75123896-75123981;75125371-75125449;75125737-75125880@75117952-75130725	4	chrX:75121435-75121503;chrX:75123896-75123981;chrX:75125371-75125449;chrX:75125737-75125880	chrX:75117952-75121435;chrX:75121503-75123896;chrX:75123981-75125371;chrX:75125449-75125737;chrX:75125880-75130725;chrX:75117952-75130725	-	ENSMUSG00000031402	Mpp1	annotated	648;694;794;826;849;0	1.0	606;673;692;636;473;0	1.0	0.0	nan;nan;nan;nan;nan	1.0;1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
