event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_a_start	ref_junction_a_end	ref_PSI	alt_junction_a	alt_junction_a_start	alt_junction_a_end	alt_PSI	dPSI	OR_junction_a_start	p_junction_a_start	OR_junction_a_end	p_junction_a_end	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
RI_3382	RI@chr19@4897438-4897574	chr19:4897280-4897438	chr19:4897574-4898143	chr19:4897280-4898143	chr19:4897438-4897574	-	ENSMUSG00000006464	Bbs1	unannotated	82	13	9	0.11827956989247312	197	28	5	0.07728337236533958	-0.04099619752713354	0.8965247950019524	0.8548820778732056	0.23124647490129724	0.013756682857930216	0.8548820778732056	1.0	No	0.0	0.3548387096774194	0.0	0.05555555555555555	0.07246376811594203	0.088	0.7337416818898996
RI_3390	RI@chr19@5117432-5118184	chr19:5117194-5117432	chr19:5118184-5118560	chr19:5117194-5118560	chr19:5117432-5118184	-	ENSMUSG00000024862	Klc2	unannotated	0	118	261	1.0	0	156	218	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3392	RI@chr19@5117469-5118184	chr19:5117194-5117469	chr19:5118184-5118560	chr19:5117194-5118560	chr19:5117469-5118184	-	ENSMUSG00000024862	Klc2	unannotated	0	37	261	1.0	0	68	218	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3394	RI@chr19@5142354-5142516	chr19:5142244-5142354	chr19:5142516-5142670	chr19:5142244-5142670	chr19:5142354-5142516	-	ENSMUSG00000024855	Pacs1	annotated	178	0	0	0.0	157	0	1	0.0031746031746031746	0.0031746031746031746		1.0	inf	0.47023809523809523	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.42264973081037416
RI_3395	RI@chr19@5272807-5272924	chr19:5272539-5272807	chr19:5272924-5273119	chr19:5272539-5273119	chr19:5272807-5272924	-	ENSMUSG00000024855	Pacs1	annotated	0	217	68	1.0	0	120	72	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3398	RI@chr19@5380341-5380438	chr19:5380220-5380341	chr19:5380438-5380527	chr19:5380220-5380527	chr19:5380341-5380438	-	ENSMUSG00000039148	Sart1	unannotated	664	56	0	0.04046242774566474	502	44	6	0.04743833017077799	0.006975902425113249	1.039271485486625	0.9162831224987353	inf	0.006520989630323148	0.9162831224987353	1.0	No	0.0319634703196347	0.08587257617728532	0.022388059701492536	0.04308390022675737	0.038461538461538464	0.056790123456790124	0.9779681961566971
RI_3401	RI@chr19@5417466-5417595	chr19:5417394-5417466	chr19:5417595-5417667	chr19:5417394-5417667	chr19:5417466-5417595	+	ENSMUSG00000086938	4930481A15Rik	unannotated	73	191	34	0.6064690026954178	59	84	24	0.4778761061946903	-0.12859289650072753	0.5441476617268614	0.005677649728004351	0.8733798604187437	0.7513728100986006	0.7513728100986006	1.0	No	0.7142857142857143	0.5739644970414202	0.5971223021582733	0.7090909090909091	0.6296296296296297	0.2	0.5455817131739477
RI_3408	RI@chr19@5463304-5463521	chr19:5463171-5463304	chr19:5463521-5463712	chr19:5463171-5463712	chr19:5463304-5463521	+	ENSMUSG00000024911	Fibp	unannotated	0	472	0	1.0	0	447	29	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3417	RI@chr19@5483558-5483635	chr19:5483455-5483558	chr19:5483635-5483665	chr19:5483455-5483665	chr19:5483558-5483635	-	ENSMUSG00000024906	Mus81	annotated	700	242	267	0.26663174436877946	596	293	223	0.30210772833723654	0.03547598396845708	1.4220145321426592	0.0006870351468472318	0.9809466354975743	0.8732449204552832	0.8732449204552832	1.0	No	0.27555555555555555	0.2751322751322751	0.25177809388335703	0.22941176470588234	0.32	0.36578171091445427	0.44857185480579903
RI_3429	RI@chr19@5602569-5602806	chr19:5602450-5602569	chr19:5602806-5603439	chr19:5602450-5603439	chr19:5602569-5602806	+	ENSMUSG00000024925	Rnaseh2c	unannotated	0	213	92	1.0	0	101	61	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3431	RI@chr19@5609531-5609712	chr19:5609463-5609531	chr19:5609712-5609789	chr19:5609463-5609789	chr19:5609531-5609712	-	ENSMUSG00000024926	Kat5	unannotated	0	154	15	1.0	0	154	24	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3432	RI@chr19@5609918-5610018	chr19:5609852-5609918	chr19:5610018-5610237	chr19:5609852-5610237	chr19:5609918-5610018	-	ENSMUSG00000024926	Kat5	unannotated	54	177	16	0.6411960132890365	51	79	13	0.4742268041237113	-0.1669692091653252	0.47258225324027914	0.001719288069870427	0.8602941176470589	0.8343515229352643	0.8343515229352643	1.0	No	0.6338028169014085	0.49122807017543857	0.7931034482758621	0.13043478260869565	0.5714285714285714	0.8648648648648649	0.6506473412473369
RI_3438	RI@chr19@57048433-57049462	chr19:57048367-57048433	chr19:57049462-57049509	chr19:57048367-57049509	chr19:57048433-57049462	-	ENSMUSG00000025085	Ablim1	unannotated	0	53	27	1.0	0	38	80	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3441	RI@chr19@57485212-57485352	chr19:57485073-57485212	chr19:57485352-57487264	chr19:57485073-57487264	chr19:57485212-57485352	+	ENSMUSG00000025086	Trub1	unannotated	8	158	52	0.9292035398230089	20	149	115	0.868421052631579	-0.06078248719142987	0.37721518987341773	0.02852096551611262	0.8846153846153846	1.0	1.0	1.0	No	0.6595744680851063	1.0	1.0	0.7692307692307693	0.8367346938775511	1.0	0.9005966502115058
RI_3442	RI@chr19@57487321-57488009	chr19:57487265-57487321	chr19:57488009-57491005	chr19:57487265-57491005	chr19:57487321-57488009	+	ENSMUSG00000025086	Trub1	unannotated	267	58	277	0.38550057537399307	249	157	267	0.4598698481561822	0.07436927278218913	2.9025758205234733	6.646224532386338e-10	1.0335783567482928	0.8059249165582802	0.8059249165582802	1.0	No	0.41134751773049644	0.4943181818181818	0.19148936170212766	0.3769230769230769	0.5094339622641509	0.48444444444444446	0.4299936136323875
RI_3445	RI@chr19@5770352-5770493	chr19:5770203-5770352	chr19:5770493-5770552	chr19:5770203-5770552	chr19:5770352-5770493	-	ENSMUSG00000024941	Scyl1	annotated	0	823	906	1.0	0	807	787	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3446	RI@chr19@5844966-5845207	chr19:5844925-5844966	chr19:5845207-5845478	chr19:5844925-5845478	chr19:5844966-5845207	-	ENSMUSG00000092274	Neat1	unannotated	0	1794	2442	1.0	0	1880	2549	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3449	RI@chr19@6048367-6048455	chr19:6048275-6048367	chr19:6048455-6048607	chr19:6048275-6048607	chr19:6048367-6048455	+	ENSMUSG00000024807	Syvn1	annotated	592	0	9	0.0075440067057837385	659	2	12	0.010510510510510511	0.0029665038047267727	inf	0.5011180833730675	1.1977744056651491	0.8264196765861573	0.8264196765861573	1.0	No	0.014373716632443531	0.0026246719160104987	0.003076923076923077	0.004329004329004329	0.007518796992481203	0.016556291390728478	0.6286706468777634
RI_3450	RI@chr19@6048607-6048695	chr19:6048455-6048607	chr19:6048695-6048743	chr19:6048455-6048743	chr19:6048607-6048695	+	ENSMUSG00000024807	Syvn1	annotated	598	1	8	0.007468879668049793	734	8	12	0.013440860215053764	0.005971980547003971	6.517711171662126	0.04811367429788101	1.2220708446866484	0.8216433298761907	0.8216433298761907	1.0	No	0.024096385542168676	0.00303951367781155	0.0	0.0	0.03333333333333333	0.01644736842105263	0.5727607750617858
RI_3452	RI@chr19@6049897-6049992	chr19:6049150-6049897	chr19:6049992-6050091	chr19:6049150-6050091	chr19:6049897-6049992	+	ENSMUSG00000024807	Syvn1	annotated	425	33	28	0.06695938529088913	730	58	11	0.04512753433616743	-0.021831850954721697	1.0232461602324616	1.0	0.22871819960861056	1.549492978244679e-05	1.0	1.0	No	0.0	0.09660574412532637	0.16901408450704225	0.04276985743380855	0.0297029702970297	0.053061224489795916	0.4413136381910917
RI_3455	RI@chr19@6052479-6052548	chr19:6052328-6052479	chr19:6052548-6053712	chr19:6052328-6053712	chr19:6052479-6052548	+	ENSMUSG00000024807	Syvn1	unannotated	0	36	53	1.0	0	37	46	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3456	RI@chr19@6052479-6052560	chr19:6052328-6052479	chr19:6052560-6053712	chr19:6052328-6053712	chr19:6052479-6052560	+	ENSMUSG00000024807	Syvn1	unannotated	0	36	496	1.0	0	37	521	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3457	RI@chr19@6058325-6058428	chr19:6058243-6058325	chr19:6058428-6058572	chr19:6058243-6058572	chr19:6058325-6058428	+	ENSMUSG00000038274	Fau	unannotated	34337	382	162	0.007859227368603542	15633	155	71	0.007176425758922901	-0.0006828016096806404	0.8912270425395601	0.24207610257494727	0.9626387832639565	0.8319264851917126	0.8319264851917126	1.0	No	0.0017320107069752795	0.003994965249274887	0.011740710718301389	0.003396995546161395	0.008168642951251647	0.011168465509150634	0.6684978224032712
RI_3458	RI@chr19@6058325-6058533	chr19:6058243-6058325	chr19:6058533-6058572	chr19:6058243-6058572	chr19:6058325-6058533	+	ENSMUSG00000038274	Fau	unannotated	0	382	37087	1.0	0	155	17022	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3462	RI@chr19@61225420-61225523	chr19:61225324-61225420	chr19:61225523-61226384	chr19:61225324-61226384	chr19:61225420-61225523	-	ENSMUSG00000059326	Csf2ra	unannotated	298	148	161	0.3414364640883978	179	125	97	0.38275862068965516	0.041322156601257376	1.4060848558055261	0.030413819654310628	1.0030188417363546	1.0	1.0	1.0	No	0.18556701030927836	0.41274238227146814	0.35428571428571426	0.4329896907216495	0.432258064516129	0.30735930735930733	0.42037471889076766
RI_3463	RI@chr19@61225652-61225792	chr19:61225523-61225652	chr19:61225792-61226055	chr19:61225523-61226055	chr19:61225652-61225792	-	ENSMUSG00000059326	Csf2ra	unannotated	154	134	297	0.5832205683355887	119	168	221	0.620414673046252	0.03719410471066331	1.6224758560140473	0.004509660913109077	0.9629629629629629	0.8209623386586813	0.8209623386586813	1.0	No	0.2549019607843137	0.5539033457249071	0.7665615141955836	0.5918367346938775	0.5934065934065934	0.68	0.5841628153814856
RI_3469	RI@chr19@6136059-6137478	chr19:6135979-6136059	chr19:6137478-6137640	chr19:6135979-6137640	chr19:6136059-6137478	-	ENSMUSG00000024944	Arl2	annotated	3352	184	407	0.0810143934201508	1698	229	204	0.11308435622878037	0.032069962808629573	2.456880217135249	3.5998189640713384e-18	0.9894687491860636	0.9277832545143208	0.9277832545143208	1.0	No	0.07529411764705882	0.07308533916849015	0.08942598187311178	0.1022964509394572	0.11621966794380588	0.12119328775637042	0.011471735965864734
RI_3470	RI@chr19@6258633-6258864	chr19:6258551-6258633	chr19:6258864-6258985	chr19:6258551-6258985	chr19:6258633-6258864	+	ENSMUSG00000024773	Atg2a	annotated	292	12	51	0.0973724884080371	246	9	8	0.03339882121807466	-0.06397366718996245	0.8902439024390244	0.8274685057293372	0.18619480312450185	6.882932190926815e-07	0.8274685057293372	1.0	No	0.0975609756097561	0.023255813953488372	0.15671641791044777	0.023529411764705882	0.028037383177570093	0.04310344827586207	0.25355048728392376
RI_3474	RI@chr19@6341834-6341903	chr19:6341744-6341834	chr19:6341903-6341967	chr19:6341744-6341967	chr19:6341834-6341903	+	ENSMUSG00000024948	Map4k2	annotated	0	89	63	1.0	0	148	124	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
RI_3476	RI@chr19@6345610-6345728	chr19:6345577-6345610	chr19:6345728-6345836	chr19:6345577-6345836	chr19:6345610-6345728	+	ENSMUSG00000024948	Map4k2	annotated	141	9	20	0.0932475884244373	236	19	30	0.09404990403071017	0.000802315606272877	1.2612994350282485	0.6868755081277	0.8961864406779662	0.7571378794162521	0.7571378794162521	1.0	No	0.02702702702702703	0.19047619047619047		0.13432835820895522	0.19205298013245034	0.00847457627118644	0.9794664571771503
RI_3480	RI@chr19@6375862-6376296	chr19:6375658-6375862	chr19:6376296-6378030	chr19:6375658-6378030	chr19:6375862-6376296	+	ENSMUSG00000024949	Sf1	annotated	0	620	1090	1.0	0	722	1036	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3482	RI@chr19@6839367-6839460	chr19:6839252-6839367	chr19:6839460-6839678	chr19:6839252-6839678	chr19:6839367-6839460	-	ENSMUSG00000024952	Rps6ka4	unannotated	214	10	19	0.06345733041575492	308	36	30	0.0967741935483871	0.03331686313263217	2.501298701298701	0.011329005602424096	1.097060833902939	0.8793740933628376	0.8793740933628376	1.0	No	0.05263157894736842	0.16521739130434782	0.0	0.03496503496503497	0.1509433962264151	0.13793103448275862	0.5957155231447988
RI_3484	RI@chr19@6907280-6907982	chr19:6907242-6907280	chr19:6907982-6908116	chr19:6907242-6908116	chr19:6907280-6907982	-	ENSMUSG00000024953	Prdx5	annotated	0	415	28	1.0	1	237	103	0.9941520467836257	-0.005847953216374324	0.0	0.36447166921898927	0.0	1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	0.9775280898876404	1.0	0.42264973081037427
RI_3491	RI@chr19@6925106-6925292	chr19:6924794-6925106	chr19:6925292-6925661	chr19:6924794-6925661	chr19:6925106-6925292	-	ENSMUSG00000050623	Catsperz	unannotated	0	12	19	1.0	1	29	28	0.9661016949152542	-0.03389830508474578	0.0	1.0	0.0	1.0	1.0	1.0	No	1.0	1.0		1.0	0.75	1.0	0.42264973081037416
RI_3492	RI@chr19@6925149-6925292	chr19:6924794-6925149	chr19:6925292-6925661	chr19:6924794-6925661	chr19:6925149-6925292	-	ENSMUSG00000050623	Catsperz	unannotated	0	5	19	1.0	0	33	28	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
RI_3496	RI@chr19@6950830-6951642	chr19:6950640-6950830	chr19:6951642-6951899	chr19:6950640-6951899	chr19:6950830-6951642	+	ENSMUSG00000024959	Bad	unannotated	0	261	2138	1.0	0	100	1103	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3508	RI@chr19@7276434-7276459	chr19:7275396-7276434	chr19:7276459-7277450	chr19:7275396-7277450	chr19:7276434-7276459	-	ENSMUSG00000024969	Mark2	unannotated	0	137	162	1.0	0	278	244	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3512	RI@chr19@7341404-7341526	chr19:7341168-7341404	chr19:7341526-7341766	chr19:7341168-7341766	chr19:7341404-7341526	-	ENSMUSG00000024969	Mark2	unannotated	0	152	90	1.0	0	220	127	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3513	RI@chr19@7421469-7421593	chr19:7421255-7421469	chr19:7421593-7421644	chr19:7421255-7421644	chr19:7421469-7421593	+	ENSMUSG00000053080	2700081O15Rik	annotated	0	333	359	1.0	0	364	249	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3516	RI@chr19@7606823-7607127	chr19:7606662-7606823	chr19:7607127-7607193	chr19:7606662-7607193	chr19:7606823-7607127	-	ENSMUSG00000024972	Lgals12	unannotated	0	158	0	1.0	0	45	1	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3529	RI@chr19@8782406-8782544	chr19:8782356-8782406	chr19:8782544-8782694	chr19:8782356-8782694	chr19:8782406-8782544	-	ENSMUSG00000003680	Taf6l	unannotated	282	3	7	0.017421602787456445	239	6	4	0.020491803278688523	0.003070200491232078	2.3598326359832638	0.3141655085612066	0.6742378959952182	0.7614603917780505	0.7614603917780505	1.0	No	0.023255813953488372	0.02608695652173913	0.0	0.008695652173913044	0.06349206349206349	0.0	0.7495399782158341
RI_3532	RI@chr19@8845314-8846249	chr19:8845171-8845314	chr19:8846249-8846324	chr19:8845171-8846324	chr19:8845314-8846249	+	ENSMUSG00000071657	Bscl2	annotated	0	32	2537	1.0	0	103	1692	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3541	RI@chr19@9877796-9878128	chr19:9877677-9877796	chr19:9878128-9878248	chr19:9877677-9878248	chr19:9877796-9878128	-	ENSMUSG00000024660	Incenp	annotated	108	4	29	0.13253012048192772	72	24	18	0.22580645161290322	0.0932763311309755	9.0	7.090394260849057e-06	0.9310344827586207	0.868491277743618	0.868491277743618	1.0	No	0.05263157894736842	0.0	1.0	0.5	0.0	0.3157894736842105	0.8398905407751001
RI_3542	RI@chr19@9982983-9984253	chr19:9982704-9982983	chr19:9984253-9984327	chr19:9982704-9984327	chr19:9982983-9984253	+	ENSMUSG00000024661	Fth1	annotated	0	175	77860	1.0	0	116	37376	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3549	RI@chr1@110977509-110977743	chr1:110977247-110977509	chr1:110977743-110977875	chr1:110977247-110977875	chr1:110977509-110977743	-	ENSMUSG00000047216	Cdh19	unannotated	7	114	0	0.890625	28	74	0	0.5692307692307692	-0.3213942307692308	0.16228070175438597	1.1423324523322012e-05		1.0	1.0	1.0	No	0.46153846153846156	1.0	1.0	0.5714285714285714	0.5609756097560976	0.5757575757575758	0.2966638750753115
RI_3557	RI@chr1@127487828-127487853	chr1:127482527-127487828	chr1:127487853-127488336	chr1:127482527-127488336	chr1:127487828-127487853	+	ENSMUSG00000036155	Mgat5	unannotated	0	212	154	1.0	0	202	165	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3560	RI@chr1@128182164-128184400	chr1:128181986-128182164	chr1:128184400-128184654	chr1:128181986-128184654	chr1:128182164-128184400	+	ENSMUSG00000056211	R3hdm1	unannotated	22	121	15	0.7555555555555555	69	191	54	0.639686684073107	-0.11586887148244851	0.5032938076416338	0.012490911283897035	1.1478260869565218	0.8501294961822952	0.8501294961822952	1.0	No	0.6904761904761905	0.8125		0.6991150442477876	0.7605633802816901	0.453125	0.3845180878971643
RI_3562	RI@chr1@128272952-128274802	chr1:128272821-128272952	chr1:128274802-128279378	chr1:128272821-128279378	chr1:128272952-128274802	+	ENSMUSG00000026353	Ubxn4	unannotated	378	69	24	0.10954063604240283	688	95	42	0.09054857898215465	-0.018992057060248174	0.7564459049544995	0.11629669709332906	0.9614825581395349	0.8949960422341359	0.8949960422341359	1.0	No	0.104	0.10305343511450382	0.17333333333333334	0.07855626326963906	0.125	0.0711743772241993	0.2934946123947868
RI_3563	RI@chr1@128275004-128276957	chr1:128274802-128275004	chr1:128276957-128279378	chr1:128274802-128279378	chr1:128275004-128276957	+	ENSMUSG00000026353	Ubxn4	unannotated	540	31	66	0.08241291418861513	567	23	69	0.07504078303425775	-0.007372131154357378	0.706605222734255	0.26473549479859093	0.9956709956709957	1.0	1.0	1.0	No	0.1791044776119403	0.07413010590015129	0.0	0.02857142857142857	0.12830957230142567	0.047619047619047616	0.8038444792061764
RI_3565	RI@chr1@130448408-130449417	chr1:130448328-130448408	chr1:130449417-130449563	chr1:130448328-130449563	chr1:130448408-130449417	-	ENSMUSG00000026399	Cd55	annotated	45	0	0	0.0	83	1	8	0.05142857142857143	0.05142857142857143	inf	1.0	inf	0.052132455675913424	1.0	1.0	No	0.0	0.0		0.0	0.1232876712328767	0.0	0.42264973081037427
RI_3568	RI@chr1@131816111-131820702	chr1:131815987-131816111	chr1:131820702-131821473	chr1:131815987-131821473	chr1:131816111-131820702	+	ENSMUSG00000042251	Pm20d1	unannotated	10	282	0	0.9337748344370861	0	146	0	1.0	0.06622516556291391	inf	0.03495625545492632		1.0	1.0	1.0	No	0.7849462365591398	1.0	1.0	1.0	1.0	1.0	0.4226497308103748
RI_3571	RI@chr1@132139446-132139491	chr1:132139410-132139446	chr1:132139491-132139684	chr1:132139410-132139684	chr1:132139446-132139491	-	ENSMUSG00000026437	Cdk18	annotated	0	22	17	1.0	0	24	14	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0		1.0	1.0		
RI_3574	RI@chr1@132528707-132528910	chr1:132528612-132528707	chr1:132528910-132529085	chr1:132528612-132529085	chr1:132528707-132528910	-	ENSMUSG00000053024	Cntn2	annotated	54	0	0	0.0	41	0	5	0.05747126436781609	0.05747126436781609		1.0	inf	0.018206921944035344	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.42264973081037427
RI_3579	RI@chr1@133609744-133610164	chr1:133609718-133609744	chr1:133610164-133610291	chr1:133609718-133610291	chr1:133609744-133610164	-	ENSMUSG00000090553	Snrpe	unannotated	4975	311	24	0.032571706368497814	2077	168	10	0.041089566020313946	0.008517859651816131	1.2939142065835123	0.011347984234416776	0.9980340234312309	1.0	1.0	1.0	No	0.026999490575649515	0.03674745895230649	0.03261623872310895	0.04698874917273329	0.02866779089376054	0.044648318042813454	0.3041103744469007
RI_3585	RI@chr1@133655398-133661237	chr1:133653973-133655398	chr1:133661237-133661380	chr1:133653973-133661380	chr1:133655398-133661237	-	ENSMUSG00000102976	Zc3h11a	unannotated	189	223	107	0.4661016949152542	222	258	167	0.4890678941311853	0.02296619921593107	0.9849715186038056	0.9463077684900226	1.3287446324829502	0.08324399606844282	0.9463077684900226	1.0	No	0.527027027027027	0.5081967213114754	0.3803921568627451	0.5714285714285714	0.5240963855421686	0.40061162079510704	0.7159799648782403
RI_3587	RI@chr1@134201713-134202065	chr1:134199223-134201713	chr1:134202065-134203590	chr1:134199223-134203590	chr1:134201713-134202065	-	ENSMUSG00000042429	Adora1	unannotated	0	471	769	1.0	0	450	588	1.0	0.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
RI_3590	RI@chr1@134234446-134235228	chr1:134234015-134234446	chr1:134235228-134235431	chr1:134234015-134235431	chr1:134234446-134235228	-	ENSMUSG00000042429	Adora1	unannotated	0	581	0	1.0	16	582	2	0.948051948051948	-0.051948051948051965	0.0	2.8233820185012828e-05		1.0	1.0	1.0	No	1.0	1.0	1.0	0.8818181818181818	0.9523809523809523	1.0	0.24871192399994488
RI_3592	RI@chr1@134304384-134304568	chr1:134304287-134304384	chr1:134304568-134304846	chr1:134304287-134304846	chr1:134304384-134304568	-	ENSMUSG00000026458	Ppfia4	unannotated	108	33	0	0.13253012048192772	105	0	0	0.0	-0.13253012048192772	0.0	2.5221054744348755e-09		1.0	1.0	1.0	No	0.3626373626373626	0.0	0.0	0.0	0.0	0.0	0.42264973081037427
RI_3594	RI@chr1@134630753-134631237	chr1:134630433-134630753	chr1:134631237-134635285	chr1:134630433-134635285	chr1:134630753-134631237	+	ENSMUSG00000042207	Kdm5b	unannotated	713	64	19	0.05500331345261763	566	53	69	0.09728867623604466	0.04228536278342703	1.0432034010600706	0.8462466761971588	4.57476287892877	3.4414072888422306e-10	0.8462466761971588	1.0	No	0.060498220640569395	0.02773246329526917	0.07967479674796749	0.057971014492753624	0.12727272727272726	0.10980392156862745	0.1817603420762156
RI_3599	RI@chr1@135266978-135267170	chr1:135266870-135266978	chr1:135267170-135267282	chr1:135266870-135267282	chr1:135266978-135267170	-	ENSMUSG00000041926	Rnpep	unannotated	533	180	259	0.29169435215946843	438	192	215	0.3172252533125487	0.025530901153080265	1.298021308980213	0.037708822182011964	1.0101637841363869	0.9551222589963222	0.9551222589963222	1.0	No	0.21341463414634146	0.2593984962406015	0.3581395348837209	0.26126126126126126	0.29153605015673983	0.38076923076923075	0.5737077710221067
